table	categories	attribute(s)	effect_size	loocv_effect_sizes	missing
vectors1960	good vs. bad	laborer	0.1679344529835068	[0.20715348264762798, 0.13122775629997815, 0.1132715559749282, 0.14205751593129534, 0.11895790393742706, 0.19306077340563516, 0.2072607263311088, 0.20358553311305255, 0.17343670006644726, 0.16753553547690705, 0.1226999798775111, 0.24760858294067564, 0.1679344529835068, 0.1999242721087057, 0.21394835189367856, 0.07869741858290795, 0.13907924843284875, 0.13907924843284875, 0.18522982252200396, 0.1810022271033292]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	laborer	0.4755463029249084	[0.48375405859451237, 0.43706365853226026, 0.40021652205381525, 0.4625522206972909, 0.4357313726437807, 0.47763695939677375, 0.4969949074797379, 0.5149273009408026, 0.5476568485891724, 0.480831807004249, 0.46142581223150875, 0.5535525674704511, 0.47554630292490824, 0.47804666461624307, 0.5191093243324353, 0.34237119087818624, 0.44960420964848924, 0.44960420964848924, 0.5047803826105547, 0.46974040193414235]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	laborer	0.30199076289694626	[0.291136077954525, 0.31782828653202627, 0.2519130502794711, 0.2579509267308391, 0.21786526055854644, 0.29441605154579875, 0.3795752735598346, 0.334992227115183, 0.33080572741532543, 0.32228931121624105, 0.2569526277410109, 0.35414860019039107, 0.30199076289694615, 0.32056463262413737, 0.35946958196988144, 0.16085454621075274, 0.32165028135354384, 0.32165028135354384, 0.31369859954425156, 0.2871168157261721]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	laborer	0.5306227875447609	[0.4963538888247506, 0.5617742827312332, 0.4887356130823815, 0.4678727383199811, 0.46952471929166745, 0.5182336984604801, 0.584132668010136, 0.5333264020292087, 0.5742219138782572, 0.5396793556153542, 0.4900797734141397, 0.5992694781591924, 0.5306227875447606, 0.5489958299148403, 0.583318375489063, 0.4430198512567052, 0.49463046991154314, 0.49463046991154314, 0.5570293528816578, 0.56290359050524]	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	server	0.24348664064300812	[0.38654662055368344, 0.24348664064300782, 0.24348664064300782, 0.34407377422106483, 0.24348664064300782, 0.05791603000620878, 0.16041134200611434, 0.24348664064300782, 0.2094892435345007]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	server	0.2570561290883034	[0.18248259646154186, 0.25705612908830333, 0.25705612908830333, 0.4993898722310145, 0.25705612908830333, 0.11530178036634176, 0.15728580806652845, 0.25705612908830333, 0.29894660205004225]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	server	0.4189751493958103	[0.443879137666605, 0.41897514939581015, 0.41897514939581015, 0.6021622498229798, 0.41897514939581015, 0.3551855348274208, 0.2438606941252457, 0.33716334815401433, 0.4142311178690603]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	server	0.5876201310340781	[0.6832393198274302, 0.5876201310340781, 0.5876201310340781, 0.7530918033596072, 0.5876201310340781, 0.46884406660464917, 0.43692018570020347, 0.4167235223080804, 0.5987942576443832]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	server	0.40213520495956423	[0.5714664468278812, 0.402135204959564, 0.402135204959564, 0.5982840236394323, 0.402135204959564, 0.2260372211849941, 0.04382431793098158, 0.3592365281708156, 0.42536478996366334]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	server	0.4535385266621528	[0.5672987060629952, 0.45353852666215266, 0.45353852666215266, 0.6137362400161714, 0.45353852666215266, 0.30119504962904625, 0.15996218416217103, 0.32534229183388896, 0.5561837015957205]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	server	0.6770757978974493	[0.852395333599381, 0.6770757978974495, 0.6770757978974495, 0.853094240663089, 0.6770757978974495, 0.6203399166751439, 0.3736473520944395, 0.4176211702520165, 0.6968140659935652]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	server	0.5157728162480726	[0.7317486627717056, 0.5157728162480726, 0.5157728162480726, 0.728351557524131, 0.5157728162480726, 0.3242203412284187, 0.19828399160464477, 0.3482700332399598, 0.571839098953951]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	server	0.25776031834313623	[0.43552470501668356, 0.2577603183431362, 0.2577603183431362, 0.4976539166826905, 0.2577603183431362, 0.06672353989315188, -0.11744418668698996, 0.2463466393903697, 0.296470039711131]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	server	-0.011132270562439726	[0.021096251683579762, -0.011132270562439667, 0.20433342868454088, 0.07725612571391545, 0.20059445922567185, -0.23775200737404578, -0.31152183210276085, -0.031954762579195065, -0.02595438286126792]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	server	0.24213926342603787	[0.3451249827392995, 0.24213926342603773, 0.4755358490151954, 0.2833276330043565, 0.39299122541118914, 0.0562961313376859, -0.11369996248720621, 0.1763351377340989, 0.1989240126956743]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	server	0.3550601928891859	[0.40007790296822743, 0.35506019288918583, 0.34948843031140375, 0.5389218866249241, 0.47268572502512063, 0.216403795401813, 0.11199071250387832, 0.29352439605162783, 0.3218885207214187]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	server	0.4671731938762427	[0.5735764899694753, 0.46717319387624284, 0.47367665081468896, 0.6448175725460022, 0.46717319387624284, 0.3533413597742077, 0.2846493166557932, 0.4237036259399406, 0.4254691490305782]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	server	0.5265792444673175	[0.6015484458547683, 0.5265792444673177, 0.5226497138798011, 0.7665415248110569, 0.5265792444673177, 0.33325704080885193, 0.3549343174958387, 0.4732993536158736, 0.4853399796684325]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	server	0.7516530369787764	[0.8725444750298629, 0.6198177059519552, 0.7516530369787763, 0.9294671083186383, 0.7516530369787763, 0.6004475354561567, 0.6052544439905958, 0.6593980022469754, 0.7236254587739367]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	server	0.3652975044650025	[0.430732230282567, 0.4063014707691857, 0.3211557736925138, 0.5158055290288256, 0.41154476884717756, 0.2593470931282838, 0.1894555816841585, 0.31431031387421665, 0.32645781206146657]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	server	0.4325874019474133	[0.4476657063493111, 0.48173534974892446, 0.46515497789806365, 0.5363587141068837, 0.5678916897414388, 0.2817604634651595, 0.2534281631215997, 0.3209867961890292, 0.34950762309100386]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	server	0.9037397970750216	[0.9645285749770355, 0.8237626240325017, 0.7972771713333316, 0.9800285368135414, 0.9021946578612561, 0.829230571704665, 0.8892946367324602, 0.8394519549952633, 0.9035117636343787]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	server	0.4365028298417291	[0.5152655694145654, 0.3621005046106785, 0.4242608186467595, 0.598945134268765, 0.39877516962734744, 0.4054471536325002, 0.4888584253912475, 0.263574098605024, 0.36563130267713284]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	server	0.5784627373924297	[0.7345204344990502, 0.501161708510667, 0.5826691026752193, 0.7109901013878825, 0.5293487923552728, 0.48386660217983135, 0.5910843087089823, 0.41692868288169976, 0.5035096952777041]	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	fat	-0.38220458638618465	[-0.35047975603744524, -0.3792646696975918, -0.38220458638618493, -0.38220458638618493, -0.42556344871629725, -0.38220458638618493, -0.38220458638618493, -0.4328791628360958, -0.39633317664748563, -0.3005196871673406, -0.4533790790259342, -0.38220458638618493, -0.38220458638618493, -0.26092507606170057, -0.38220458638618493, -0.47075240796226026, -0.38220458638618493, -0.38220458638618493, -0.38220458638618493, -0.38220458638618493, -0.3785336916000976, -0.4137002174781744, -0.41332984783810134, -0.38220458638618493, -0.27332169454887567, -0.38220458638618493]	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	fat	-0.6124009547250439	[-0.6109722694715626, -0.5643330565774147, -0.6124009547250441, -0.6124009547250441, -0.6230942795314519, -0.6124009547250441, -0.6124009547250441, -0.6760722274898675, -0.6499498278437099, -0.5183643583945656, -0.6642186275545023, -0.6124009547250441, -0.6124009547250441, -0.5044043817183403, -0.6124009547250441, -0.6892440312367134, -0.6124009547250441, -0.6124009547250441, -0.6124009547250441, -0.6124009547250441, -0.6334013754198464, -0.6297156313129122, -0.6967660839381631, -0.5193205417378929, -0.5287180434007552, -0.6124009547250441]	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	fat	-0.4815162902923795	[-0.4385890426534319, -0.4445216084886003, -0.4815162902923793, -0.4815162902923793, -0.46093368715955946, -0.4815162902923793, -0.4815162902923793, -0.5358541449418543, -0.5432283111526799, -0.35338413697226906, -0.5402429153027393, -0.4815162902923793, -0.4815162902923793, -0.4084259217907011, -0.4815162902923793, -0.5468508700326293, -0.4815162902923793, -0.4815162902923793, -0.4815162902923793, -0.6026040449790753, -0.507961762402404, -0.49159013950473235, -0.5096275421170782, -0.4562228239131513, -0.34354586228208406, -0.4815162902923793]	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	fat	-0.5714849962022989	[-0.5541998129032203, -0.5627316648137346, -0.5714849962022988, -0.5714849962022988, -0.5664754103946705, -0.5714849962022988, -0.5714849962022988, -0.6261578591720297, -0.6121413504135715, -0.4193759457928902, -0.6741622643876584, -0.5714849962022988, -0.5714849962022988, -0.4842607279281793, -0.5561165976649959, -0.6423353039303358, -0.5714849962022988, -0.5714849962022988, -0.5714849962022988, -0.7173831483264411, -0.5699749529496421, -0.5266260190962866, -0.6465657098621365, -0.48849543743727847, -0.442875435136954, -0.5714849962022988]	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	fat	-0.73179786123392	[-0.7024413697134608, -0.7061479904773238, -0.7317978612339201, -0.7317978612339201, -0.7355471011976585, -0.7317978612339201, -0.7317978612339201, -0.7724351064752151, -0.7639152325361825, -0.6371405465297177, -0.8150978981566102, -0.7317978612339201, -0.6841511359022707, -0.6620582990766093, -0.6975360845213412, -0.7823649923489264, -0.7317978612339201, -0.7317978612339201, -0.7317978612339201, -0.8501607081036865, -0.7702623233673728, -0.6932957774188703, -0.7957935885016572, -0.6970847554850566, -0.6168629104005168, -0.7317978612339201]	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	fat	-0.6048783823479383	[-0.5973627514542099, -0.5978009088407655, -0.6048783823479384, -0.6048783823479384, -0.6022764906272702, -0.6048783823479384, -0.6048783823479384, -0.6524584653166318, -0.6116016392059324, -0.5210455311505006, -0.6573750643451035, -0.5799880404056786, -0.535592050428356, -0.5318946464473022, -0.5943469013099805, -0.6468086330676299, -0.6048783823479384, -0.6048783823479384, -0.6048783823479384, -0.6965266538606707, -0.6054768832845533, -0.6114419773282618, -0.6617966215757551, -0.6221266742094309, -0.5170535133933649, -0.6048783823479384]	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	fat	-0.711663197574977	[-0.6937203105416351, -0.7277397646328949, -0.7116631975749773, -0.7116631975749773, -0.7301716016463337, -0.7116631975749773, -0.7116631975749773, -0.7220082933686552, -0.6962545671996283, -0.6301576503462459, -0.7997493836463051, -0.6666604068295277, -0.6852828271421882, -0.6589231778897466, -0.7107220812492934, -0.7518675954234078, -0.7116631975749773, -0.7116631975749773, -0.7116631975749773, -0.7976861147136661, -0.7417160930722332, -0.6862403894604432, -0.7607627666492559, -0.665135112938466, -0.6303083476305015, -0.7116631975749773]	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	fat	-0.7479016990787671	[-0.7420800783919477, -0.7758332326157082, -0.7479016990787675, -0.7479016990787675, -0.7557926771957155, -0.7479016990787675, -0.7479016990787675, -0.7988790939757114, -0.7567250485148495, -0.6762055148044553, -0.799430787771258, -0.6976486473864917, -0.712472285424753, -0.6705105347855544, -0.7794600906435671, -0.764400636695981, -0.7479016990787675, -0.7479016990787675, -0.7479016990787675, -0.8213142226612112, -0.7701145238732858, -0.7358661668726815, -0.8078826503817395, -0.6691333427394012, -0.6641957631108665, -0.7479016990787675]	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	fat	-0.6397062323954411	[-0.5883037070146673, -0.6953448046504035, -0.639706232395441, -0.639706232395441, -0.6462245237587686, -0.639706232395441, -0.639706232395441, -0.6694036708802141, -0.6387385754477343, -0.5376202368978036, -0.7109906846217654, -0.6165863752605264, -0.6063738441574277, -0.5615474629904448, -0.6222476156823453, -0.6925553773410811, -0.639706232395441, -0.639706232395441, -0.639706232395441, -0.7613748104679374, -0.6748890014201436, -0.5972756817746533, -0.7137398279090426, -0.5670030044967261, -0.5583708782781873, -0.639706232395441]	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	fat	-0.594728444393901	[-0.5600328951832008, -0.6385530237745756, -0.548474813128152, -0.6371951599603243, -0.6156458776866357, -0.594728444393901, -0.594728444393901, -0.6440987924896082, -0.5934852430953214, -0.4887520151089815, -0.6554182358489544, -0.5803007597182003, -0.5819915937807913, -0.5253809355504259, -0.6123645132836754, -0.6028635473360642, -0.594728444393901, -0.594728444393901, -0.594728444393901, -0.7048704462173894, -0.5989996519202606, -0.5857018030469582, -0.657824667248975, -0.5027711704043953, -0.5124041775050634, -0.594728444393901]	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	fat	-0.6653359024074792	[-0.6370011838943522, -0.7162238004078482, -0.6512073860612517, -0.6644009261429663, -0.6514457589984934, -0.665335902407479, -0.6715188505204669, -0.6990284660425987, -0.6662396215347838, -0.6280669961868469, -0.7030496063695498, -0.6586403117025568, -0.6575336966837184, -0.592054207939282, -0.6411538196328506, -0.686540172483493, -0.665335902407479, -0.665335902407479, -0.665335902407479, -0.7664679154306314, -0.6678548783822723, -0.632088131821446, -0.7227346962844952, -0.609259517558777, -0.5959201898658989, -0.665335902407479]	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	fat	-0.6442999440722846	[-0.6201642367674616, -0.6907066601133202, -0.6617756365013692, -0.6442999440722843, -0.6761003453368819, -0.6442999440722843, -0.6443181472416507, -0.6788005142719207, -0.620074335751173, -0.561208540331583, -0.6763155036318234, -0.6611171187675504, -0.597974438713969, -0.6017068224631568, -0.6328008934493561, -0.6706709521482496, -0.6442999440722843, -0.6442999440722843, -0.6442999440722843, -0.7298100851029582, -0.6278293265365271, -0.5981933689012875, -0.7285324132822979, -0.5711818628803436, -0.5769392217106324, -0.6442999440722843]	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
